timestamp_utc,severity,category,description,source
2021-11-01 08:31:04,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 08:31:14,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 08:55:03,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:55:37,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:56:10,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:56:43,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:57:17,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:57:50,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:58:24,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:58:58,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 08:59:32,MEDIUM,Authentication,failed authentication from 198.18.5.71,failed login records
2021-11-01 09:05:59,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 09:06:09,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 09:22:07,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 09:22:17,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 10:30:42,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 10:30:53,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 10:35:07,MEDIUM,Authentication,failed authentication from 198.18.10.118,failed login records
2021-11-01 10:35:08,MEDIUM,Authentication,failed authentication from 198.18.10.118,failed login records
2021-11-01 10:52:23,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 10:52:33,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 11:19:01,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 11:19:11,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 12:06:37,MEDIUM,Authentication,failed authentication from 198.18.10.228,failed login records
2021-11-01 12:06:37,MEDIUM,Authentication,failed authentication from 198.18.10.228,failed login records
2021-11-01 14:36:43,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 14:36:54,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 14:59:46,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-01 14:59:55,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-01 15:00:04,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-01 15:00:13,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-01 16:04:16,MEDIUM,Authentication,failed authentication from 198.18.7.83,failed login records
2021-11-01 16:39:24,MEDIUM,Authentication,failed authentication from 198.18.3.225,failed login records
2021-11-01 16:40:14,MEDIUM,Authentication,failed authentication from 198.18.3.225,failed login records
2021-11-01 17:15:43,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 17:40:14,MEDIUM,Authentication,failed authentication from 198.18.8.50,failed login records
2021-11-01 17:40:14,MEDIUM,Authentication,failed authentication from 198.18.8.50,failed login records
2021-11-01 18:48:05,MEDIUM,Authentication,failed authentication from 198.18.7.32,failed login records
2021-11-01 18:54:28,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-01 18:55:00,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-01 19:13:20,MEDIUM,Authentication,failed authentication from 198.18.7.83,failed login records
2021-11-01 19:30:25,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 19:30:44,MEDIUM,Authentication,failed authentication from 198.18.0.7,failed login records
2021-11-01 19:30:55,MEDIUM,Authentication,failed authentication from 198.18.0.7,failed login records
2021-11-01 19:55:23,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-01 19:55:33,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-01 19:59:16,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-01 19:59:43,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-01 20:08:59,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-01 20:09:09,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-01 20:20:21,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 20:20:31,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-01 20:35:24,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-01 21:03:56,MEDIUM,Authentication,failed authentication from 198.18.6.28,failed login records
2021-11-01 21:33:40,MEDIUM,Authentication,failed authentication from 198.18.6.28,failed login records
2021-11-01 21:47:05,MEDIUM,Authentication,failed authentication from 198.18.7.83,failed login records
2021-11-01 22:34:50,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 00:22:48,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 00:22:59,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 01:17:40,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 01:56:32,MEDIUM,Authentication,failed authentication from 198.18.9.253,failed login records
2021-11-02 02:00:00,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 02:00:32,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 03:05:23,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 03:05:34,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 03:20:32,MEDIUM,Authentication,failed authentication from 198.18.3.29,failed login records
